

like_prob:0.2,follow_prob:0,size:50,follower_average_mult_sz:0.2,follower_sd_mult_av:0.5,clickbait_sd:0
post,likes,clustering,favg,fsd
6,0.41714285714285715,0.0005278975326104473,9.94,4.826634438198111
6,0.4342857142857143,0.0005278975326104473,9.94,4.826634438198111
6,0.44857142857142857,0.0005278975326104473,9.94,4.826634438198111
6,0.4514285714285714,0.0005278975326104473,9.94,4.826634438198111
6,0.4542857142857143,0.0005278975326104473,9.94,4.826634438198111
7,0.4,0.0005278975326104473,9.94,4.826634438198111
7,0.4125,0.0005278975326104473,9.94,4.826634438198111
7,0.43,0.0005278975326104473,9.94,4.826634438198111
7,0.4525,0.0005278975326104473,9.94,4.826634438198111
7,0.475,0.0005278975326104473,9.94,4.826634438198111
7,0.495,0.0005278975326104473,9.94,4.826634438198111
7,0.5025,0.0005278975326104473,9.94,4.826634438198111
8,0.4488888888888889,0.0005278975326104473,9.94,4.826634438198111
8,0.4577777777777778,0.0005278975326104473,9.94,4.826634438198111
8,0.4688888888888889,0.0005278975326104473,9.94,4.826634438198111
8,0.4888888888888889,0.0005278975326104473,9.94,4.826634438198111
8,0.5088888888888888,0.0005278975326104473,9.94,4.826634438198111
8,0.5244444444444445,0.0005278975326104473,9.94,4.826634438198111
8,0.5288888888888889,0.0005278975326104473,9.94,4.826634438198111
8,0.5311111111111111,0.0005278975326104473,9.94,4.826634438198111
9,0.48,0.0005278975326104473,9.94,4.826634438198111
9,0.486,0.0005278975326104473,9.94,4.826634438198111
9,0.496,0.0005278975326104473,9.94,4.826634438198111
9,0.508,0.0005278975326104473,9.94,4.826634438198111
9,0.522,0.0005278975326104473,9.94,4.826634438198111
9,0.534,0.0005278975326104473,9.94,4.826634438198111
9,0.54,0.0005278975326104473,9.94,4.826634438198111
9,0.544,0.0005278975326104473,9.94,4.826634438198111
10,0.49636363636363634,0.0005278975326104473,9.94,4.826634438198111
10,0.49818181818181817,0.0005278975326104473,9.94,4.826634438198111
10,0.5036363636363637,0.0005278975326104473,9.94,4.826634438198111
10,0.5145454545454545,0.0005278975326104473,9.94,4.826634438198111
10,0.5345454545454545,0.0005278975326104473,9.94,4.826634438198111
10,0.5472727272727272,0.0005278975326104473,9.94,4.826634438198111
10,0.5527272727272727,0.0005278975326104473,9.94,4.826634438198111
10,0.5545454545454546,0.0005278975326104473,9.94,4.826634438198111
11,0.51,0.0005278975326104473,9.94,4.826634438198111
11,0.5116666666666667,0.0005278975326104473,9.94,4.826634438198111
11,0.5133333333333333,0.0005278975326104473,9.94,4.826634438198111
11,0.52,0.0005278975326104473,9.94,4.826634438198111
11,0.525,0.0005278975326104473,9.94,4.826634438198111
11,0.5316666666666666,0.0005278975326104473,9.94,4.826634438198111
11,0.5466666666666666,0.0005278975326104473,9.94,4.826634438198111
11,0.5533333333333333,0.0005278975326104473,9.94,4.826634438198111
11,0.5583333333333333,0.0005278975326104473,9.94,4.826634438198111
11,0.5616666666666666,0.0005278975326104473,9.94,4.826634438198111
11,0.5633333333333334,0.0005278975326104473,9.94,4.826634438198111
11,0.565,0.0005278975326104473,9.94,4.826634438198111
12,0.5230769230769231,0.0005278975326104473,9.94,4.826634438198111
12,0.5307692307692308,0.0005278975326104473,9.94,4.826634438198111
12,0.536923076923077,0.0005278975326104473,9.94,4.826634438198111
12,0.5507692307692308,0.0005278975326104473,9.94,4.826634438198111
12,0.5615384615384615,0.0005278975326104473,9.94,4.826634438198111
12,0.5661538461538461,0.0005278975326104473,9.94,4.826634438198111
12,0.5676923076923077,0.0005278975326104473,9.94,4.826634438198111
13,0.5285714285714286,0.0005278975326104473,9.94,4.826634438198111
13,0.53,0.0005278975326104473,9.94,4.826634438198111
13,0.5342857142857143,0.0005278975326104473,9.94,4.826634438198111
13,0.5414285714285715,0.0005278975326104473,9.94,4.826634438198111
13,0.5442857142857143,0.0005278975326104473,9.94,4.826634438198111
13,0.5471428571428572,0.0005278975326104473,9.94,4.826634438198111
13,0.55,0.0005278975326104473,9.94,4.826634438198111
13,0.5528571428571428,0.0005278975326104473,9.94,4.826634438198111
13,0.5542857142857143,0.0005278975326104473,9.94,4.826634438198111
13,0.5557142857142857,0.0005278975326104473,9.94,4.826634438198111
14,0.52,0.0005278975326104473,9.94,4.826634438198111
14,0.524,0.0005278975326104473,9.94,4.826634438198111
14,0.5333333333333333,0.0005278975326104473,9.94,4.826634438198111
14,0.544,0.0005278975326104473,9.94,4.826634438198111
14,0.5573333333333333,0.0005278975326104473,9.94,4.826634438198111
14,0.568,0.0005278975326104473,9.94,4.826634438198111
14,0.5693333333333334,0.0005278975326104473,9.94,4.826634438198111
15,0.535,0.0005278975326104473,9.94,4.826634438198111
15,0.5375,0.0005278975326104473,9.94,4.826634438198111
15,0.53875,0.0005278975326104473,9.94,4.826634438198111
15,0.54125,0.0005278975326104473,9.94,4.826634438198111
15,0.54875,0.0005278975326104473,9.94,4.826634438198111
15,0.55875,0.0005278975326104473,9.94,4.826634438198111
15,0.57125,0.0005278975326104473,9.94,4.826634438198111
15,0.5775,0.0005278975326104473,9.94,4.826634438198111
15,0.58,0.0005278975326104473,9.94,4.826634438198111
16,0.5470588235294118,0.0005278975326104473,9.94,4.826634438198111
16,0.5505882352941176,0.0005278975326104473,9.94,4.826634438198111
16,0.5611764705882353,0.0005278975326104473,9.94,4.826634438198111
16,0.5764705882352941,0.0005278975326104473,9.94,4.826634438198111
16,0.5858823529411765,0.0005278975326104473,9.94,4.826634438198111
16,0.591764705882353,0.0005278975326104473,9.94,4.826634438198111
16,0.5929411764705882,0.0005278975326104473,9.94,4.826634438198111
17,0.5611111111111111,0.0005278975326104473,9.94,4.826634438198111
18,0.5326315789473685,0.0005278975326104473,9.94,4.826634438198111
18,0.5336842105263158,0.0005278975326104473,9.94,4.826634438198111
19,0.508,0.0005278975326104473,9.94,4.826634438198111
19,0.51,0.0005278975326104473,9.94,4.826634438198111
19,0.514,0.0005278975326104473,9.94,4.826634438198111
19,0.519,0.0005278975326104473,9.94,4.826634438198111
19,0.524,0.0005278975326104473,9.94,4.826634438198111
19,0.533,0.0005278975326104473,9.94,4.826634438198111
19,0.54,0.0005278975326104473,9.94,4.826634438198111
19,0.544,0.0005278975326104473,9.94,4.826634438198111
19,0.545,0.0005278975326104473,9.94,4.826634438198111
20,0.52,0.0005278975326104473,9.94,4.826634438198111
20,0.5238095238095238,0.0005278975326104473,9.94,4.826634438198111
20,0.5323809523809524,0.0005278975326104473,9.94,4.826634438198111
20,0.5419047619047619,0.0005278975326104473,9.94,4.826634438198111
20,0.5495238095238095,0.0005278975326104473,9.94,4.826634438198111
20,0.5533333333333333,0.0005278975326104473,9.94,4.826634438198111
20,0.5552380952380952,0.0005278975326104473,9.94,4.826634438198111
21,0.5309090909090909,0.0005278975326104473,9.94,4.826634438198111
21,0.5327272727272727,0.0005278975326104473,9.94,4.826634438198111
21,0.5363636363636364,0.0005278975326104473,9.94,4.826634438198111
21,0.5418181818181819,0.0005278975326104473,9.94,4.826634438198111
21,0.5463636363636364,0.0005278975326104473,9.94,4.826634438198111
21,0.5527272727272727,0.0005278975326104473,9.94,4.826634438198111
21,0.5563636363636364,0.0005278975326104473,9.94,4.826634438198111
21,0.5572727272727273,0.0005278975326104473,9.94,4.826634438198111
22,0.5339130434782609,0.0005278975326104473,9.94,4.826634438198111
22,0.5365217391304348,0.0005278975326104473,9.94,4.826634438198111
22,0.5408695652173913,0.0005278975326104473,9.94,4.826634438198111
22,0.5504347826086956,0.0005278975326104473,9.94,4.826634438198111
22,0.5643478260869565,0.0005278975326104473,9.94,4.826634438198111
22,0.5695652173913044,0.0005278975326104473,9.94,4.826634438198111
22,0.571304347826087,0.0005278975326104473,9.94,4.826634438198111
23,0.5483333333333333,0.0005278975326104473,9.94,4.826634438198111
23,0.5508333333333333,0.0005278975326104473,9.94,4.826634438198111
23,0.5525,0.0005278975326104473,9.94,4.826634438198111
23,0.5558333333333333,0.0005278975326104473,9.94,4.826634438198111
23,0.5591666666666667,0.0005278975326104473,9.94,4.826634438198111
23,0.565,0.0005278975326104473,9.94,4.826634438198111
23,0.57,0.0005278975326104473,9.94,4.826634438198111
23,0.5725,0.0005278975326104473,9.94,4.826634438198111
24,0.5504,0.0005278975326104473,9.94,4.826634438198111
24,0.5528,0.0005278975326104473,9.94,4.826634438198111
24,0.5584,0.0005278975326104473,9.94,4.826634438198111
24,0.5696,0.0005278975326104473,9.94,4.826634438198111
24,0.5744,0.0005278975326104473,9.94,4.826634438198111
24,0.5792,0.0005278975326104473,9.94,4.826634438198111
24,0.58,0.0005278975326104473,9.94,4.826634438198111
25,0.5584615384615385,0.0005278975326104473,9.94,4.826634438198111
26,0.5385185185185185,0.0005278975326104473,9.94,4.826634438198111
26,0.54,0.0005278975326104473,9.94,4.826634438198111
26,0.5414814814814815,0.0005278975326104473,9.94,4.826634438198111
26,0.542962962962963,0.0005278975326104473,9.94,4.826634438198111
26,0.5466666666666666,0.0005278975326104473,9.94,4.826634438198111
26,0.5533333333333333,0.0005278975326104473,9.94,4.826634438198111
26,0.56,0.0005278975326104473,9.94,4.826634438198111
26,0.5651851851851852,0.0005278975326104473,9.94,4.826634438198111
26,0.5674074074074074,0.0005278975326104473,9.94,4.826634438198111
26,0.5681481481481482,0.0005278975326104473,9.94,4.826634438198111
27,0.5485714285714286,0.0005278975326104473,9.94,4.826634438198111
27,0.5514285714285714,0.0005278975326104473,9.94,4.826634438198111
27,0.5557142857142857,0.0005278975326104473,9.94,4.826634438198111
27,0.5607142857142857,0.0005278975326104473,9.94,4.826634438198111
27,0.5678571428571428,0.0005278975326104473,9.94,4.826634438198111
27,0.5707142857142857,0.0005278975326104473,9.94,4.826634438198111
27,0.5714285714285714,0.0005278975326104473,9.94,4.826634438198111
28,0.5524137931034483,0.0005278975326104473,9.94,4.826634438198111
28,0.5537931034482758,0.0005278975326104473,9.94,4.826634438198111
28,0.5551724137931034,0.0005278975326104473,9.94,4.826634438198111
28,0.5565517241379311,0.0005278975326104473,9.94,4.826634438198111
28,0.5593103448275862,0.0005278975326104473,9.94,4.826634438198111
28,0.5627586206896552,0.0005278975326104473,9.94,4.826634438198111
28,0.5682758620689655,0.0005278975326104473,9.94,4.826634438198111
28,0.5717241379310345,0.0005278975326104473,9.94,4.826634438198111
28,0.573103448275862,0.0005278975326104473,9.94,4.826634438198111
28,0.5758620689655173,0.0005278975326104473,9.94,4.826634438198111
28,0.5772413793103448,0.0005278975326104473,9.94,4.826634438198111
29,0.5586666666666666,0.0005278975326104473,9.94,4.826634438198111
29,0.5613333333333334,0.0005278975326104473,9.94,4.826634438198111
29,0.5646666666666667,0.0005278975326104473,9.94,4.826634438198111
29,0.57,0.0005278975326104473,9.94,4.826634438198111
29,0.5766666666666667,0.0005278975326104473,9.94,4.826634438198111
29,0.5806666666666667,0.0005278975326104473,9.94,4.826634438198111
29,0.5813333333333334,0.0005278975326104473,9.94,4.826634438198111
30,0.5632258064516129,0.0005278975326104473,9.94,4.826634438198111
30,0.5645161290322581,0.0005278975326104473,9.94,4.826634438198111
30,0.5664516129032258,0.0005278975326104473,9.94,4.826634438198111
30,0.5683870967741935,0.0005278975326104473,9.94,4.826634438198111
30,0.572258064516129,0.0005278975326104473,9.94,4.826634438198111
30,0.5774193548387097,0.0005278975326104473,9.94,4.826634438198111
30,0.5825806451612904,0.0005278975326104473,9.94,4.826634438198111
30,0.5864516129032258,0.0005278975326104473,9.94,4.826634438198111
30,0.587741935483871,0.0005278975326104473,9.94,4.826634438198111
31,0.57,0.0005278975326104473,9.94,4.826634438198111
31,0.571875,0.0005278975326104473,9.94,4.826634438198111
31,0.575,0.0005278975326104473,9.94,4.826634438198111
31,0.579375,0.0005278975326104473,9.94,4.826634438198111
31,0.585,0.0005278975326104473,9.94,4.826634438198111
31,0.591875,0.0005278975326104473,9.94,4.826634438198111
31,0.59375,0.0005278975326104473,9.94,4.826634438198111
31,0.595,0.0005278975326104473,9.94,4.826634438198111
31,0.595625,0.0005278975326104473,9.94,4.826634438198111
32,0.5781818181818181,0.0005278975326104473,9.94,4.826634438198111
32,0.5793939393939394,0.0005278975326104473,9.94,4.826634438198111
32,0.5818181818181818,0.0005278975326104473,9.94,4.826634438198111
32,0.5836363636363636,0.0005278975326104473,9.94,4.826634438198111
32,0.5866666666666667,0.0005278975326104473,9.94,4.826634438198111
32,0.5903030303030303,0.0005278975326104473,9.94,4.826634438198111
32,0.5927272727272728,0.0005278975326104473,9.94,4.826634438198111
32,0.5957575757575757,0.0005278975326104473,9.94,4.826634438198111
32,0.5969696969696969,0.0005278975326104473,9.94,4.826634438198111
33,0.58,0.0005278975326104473,9.94,4.826634438198111
34,0.564,0.0005278975326104473,9.94,4.826634438198111
34,0.5668571428571428,0.0005278975326104473,9.94,4.826634438198111
34,0.5702857142857143,0.0005278975326104473,9.94,4.826634438198111
34,0.5754285714285714,0.0005278975326104473,9.94,4.826634438198111
34,0.5811428571428572,0.0005278975326104473,9.94,4.826634438198111
34,0.5851428571428572,0.0005278975326104473,9.94,4.826634438198111
34,0.5862857142857143,0.0005278975326104473,9.94,4.826634438198111
35,0.5705555555555556,0.0005278975326104473,9.94,4.826634438198111
35,0.5711111111111111,0.0005278975326104473,9.94,4.826634438198111
35,0.5716666666666667,0.0005278975326104473,9.94,4.826634438198111
35,0.5722222222222222,0.0005278975326104473,9.94,4.826634438198111
35,0.5733333333333334,0.0005278975326104473,9.94,4.826634438198111
35,0.575,0.0005278975326104473,9.94,4.826634438198111
35,0.5794444444444444,0.0005278975326104473,9.94,4.826634438198111
35,0.5855555555555556,0.0005278975326104473,9.94,4.826634438198111
35,0.5905555555555555,0.0005278975326104473,9.94,4.826634438198111
35,0.5927777777777777,0.0005278975326104473,9.94,4.826634438198111
35,0.5933333333333334,0.0005278975326104473,9.94,4.826634438198111
36,0.5778378378378378,0.0005278975326104473,9.94,4.826634438198111
36,0.5783783783783784,0.0005278975326104473,9.94,4.826634438198111
36,0.5794594594594594,0.0005278975326104473,9.94,4.826634438198111
36,0.5816216216216217,0.0005278975326104473,9.94,4.826634438198111
36,0.5854054054054054,0.0005278975326104473,9.94,4.826634438198111
36,0.5886486486486486,0.0005278975326104473,9.94,4.826634438198111
36,0.5918918918918918,0.0005278975326104473,9.94,4.826634438198111
36,0.5951351351351352,0.0005278975326104473,9.94,4.826634438198111
36,0.5978378378378378,0.0005278975326104473,9.94,4.826634438198111
36,0.5994594594594594,0.0005278975326104473,9.94,4.826634438198111
36,0.6,0.0005278975326104473,9.94,4.826634438198111
37,0.5847368421052631,0.0005278975326104473,9.94,4.826634438198111
37,0.5857894736842105,0.0005278975326104473,9.94,4.826634438198111
37,0.5873684210526315,0.0005278975326104473,9.94,4.826634438198111
37,0.5889473684210527,0.0005278975326104473,9.94,4.826634438198111
37,0.5910526315789474,0.0005278975326104473,9.94,4.826634438198111
37,0.5952631578947368,0.0005278975326104473,9.94,4.826634438198111
37,0.5989473684210527,0.0005278975326104473,9.94,4.826634438198111
37,0.6026315789473684,0.0005278975326104473,9.94,4.826634438198111
37,0.6042105263157894,0.0005278975326104473,9.94,4.826634438198111
37,0.6047368421052631,0.0005278975326104473,9.94,4.826634438198111
37,0.6052631578947368,0.0005278975326104473,9.94,4.826634438198111
38,0.5902564102564103,0.0005278975326104473,9.94,4.826634438198111
38,0.5912820512820512,0.0005278975326104473,9.94,4.826634438198111
38,0.5928205128205128,0.0005278975326104473,9.94,4.826634438198111
38,0.5964102564102564,0.0005278975326104473,9.94,4.826634438198111
38,0.6035897435897436,0.0005278975326104473,9.94,4.826634438198111
38,0.6071794871794872,0.0005278975326104473,9.94,4.826634438198111
38,0.6082051282051282,0.0005278975326104473,9.94,4.826634438198111
38,0.6092307692307692,0.0005278975326104473,9.94,4.826634438198111
38,0.6102564102564103,0.0005278975326104473,9.94,4.826634438198111
39,0.5955,0.0005278975326104473,9.94,4.826634438198111
39,0.5965,0.0005278975326104473,9.94,4.826634438198111
39,0.598,0.0005278975326104473,9.94,4.826634438198111
39,0.601,0.0005278975326104473,9.94,4.826634438198111
39,0.607,0.0005278975326104473,9.94,4.826634438198111
39,0.611,0.0005278975326104473,9.94,4.826634438198111
39,0.6155,0.0005278975326104473,9.94,4.826634438198111
40,0.6009756097560975,0.0005278975326104473,9.94,4.826634438198111
40,0.6014634146341463,0.0005278975326104473,9.94,4.826634438198111
40,0.6019512195121951,0.0005278975326104473,9.94,4.826634438198111
40,0.6024390243902439,0.0005278975326104473,9.94,4.826634438198111
40,0.6034146341463414,0.0005278975326104473,9.94,4.826634438198111
40,0.6058536585365853,0.0005278975326104473,9.94,4.826634438198111
40,0.6078048780487805,0.0005278975326104473,9.94,4.826634438198111
40,0.6102439024390244,0.0005278975326104473,9.94,4.826634438198111
40,0.6121951219512195,0.0005278975326104473,9.94,4.826634438198111
40,0.6136585365853658,0.0005278975326104473,9.94,4.826634438198111
40,0.6165853658536585,0.0005278975326104473,9.94,4.826634438198111
40,0.6175609756097561,0.0005278975326104473,9.94,4.826634438198111
40,0.6190243902439024,0.0005278975326104473,9.94,4.826634438198111
41,0.6047619047619047,0.0005278975326104473,9.94,4.826634438198111
41,0.6052380952380952,0.0005278975326104473,9.94,4.826634438198111
41,0.6076190476190476,0.0005278975326104473,9.94,4.826634438198111
41,0.61,0.0005278975326104473,9.94,4.826634438198111
41,0.6128571428571429,0.0005278975326104473,9.94,4.826634438198111
41,0.6147619047619047,0.0005278975326104473,9.94,4.826634438198111
41,0.6166666666666667,0.0005278975326104473,9.94,4.826634438198111
41,0.6171428571428571,0.0005278975326104473,9.94,4.826634438198111
42,0.6032558139534884,0.0005278975326104473,9.94,4.826634438198111
43,0.59,0.0005278975326104473,9.94,4.826634438198111
43,0.5909090909090909,0.0005278975326104473,9.94,4.826634438198111
43,0.5922727272727273,0.0005278975326104473,9.94,4.826634438198111
43,0.5968181818181818,0.0005278975326104473,9.94,4.826634438198111
43,0.600909090909091,0.0005278975326104473,9.94,4.826634438198111
43,0.605,0.0005278975326104473,9.94,4.826634438198111
43,0.6072727272727273,0.0005278975326104473,9.94,4.826634438198111
43,0.6081818181818182,0.0005278975326104473,9.94,4.826634438198111
44,0.5951111111111111,0.0005278975326104473,9.94,4.826634438198111
44,0.5973333333333334,0.0005278975326104473,9.94,4.826634438198111
44,0.6013333333333334,0.0005278975326104473,9.94,4.826634438198111
44,0.6062222222222222,0.0005278975326104473,9.94,4.826634438198111
44,0.6111111111111112,0.0005278975326104473,9.94,4.826634438198111
44,0.6142222222222222,0.0005278975326104473,9.94,4.826634438198111
44,0.6146666666666667,0.0005278975326104473,9.94,4.826634438198111
45,0.6017391304347826,0.0005278975326104473,9.94,4.826634438198111
46,0.5893617021276596,0.0005278975326104473,9.94,4.826634438198111
46,0.5906382978723405,0.0005278975326104473,9.94,4.826634438198111
46,0.5944680851063829,0.0005278975326104473,9.94,4.826634438198111
46,0.5970212765957447,0.0005278975326104473,9.94,4.826634438198111
46,0.5995744680851064,0.0005278975326104473,9.94,4.826634438198111
46,0.6008510638297873,0.0005278975326104473,9.94,4.826634438198111
46,0.6021276595744681,0.0005278975326104473,9.94,4.826634438198111
46,0.6029787234042553,0.0005278975326104473,9.94,4.826634438198111
46,0.6038297872340426,0.0005278975326104473,9.94,4.826634438198111
46,0.605531914893617,0.0005278975326104473,9.94,4.826634438198111
46,0.6059574468085106,0.0005278975326104473,9.94,4.826634438198111
47,0.59375,0.0005278975326104473,9.94,4.826634438198111
47,0.595,0.0005278975326104473,9.94,4.826634438198111
47,0.5979166666666667,0.0005278975326104473,9.94,4.826634438198111
47,0.6,0.0005278975326104473,9.94,4.826634438198111
47,0.6016666666666667,0.0005278975326104473,9.94,4.826634438198111
47,0.6041666666666666,0.0005278975326104473,9.94,4.826634438198111
47,0.60625,0.0005278975326104473,9.94,4.826634438198111
47,0.60875,0.0005278975326104473,9.94,4.826634438198111
47,0.6091666666666666,0.0005278975326104473,9.94,4.826634438198111
48,0.5971428571428572,0.0005278975326104473,9.94,4.826634438198111
48,0.5979591836734693,0.0005278975326104473,9.94,4.826634438198111
48,0.5983673469387755,0.0005278975326104473,9.94,4.826634438198111
48,0.6,0.0005278975326104473,9.94,4.826634438198111
48,0.6028571428571429,0.0005278975326104473,9.94,4.826634438198111
48,0.6061224489795919,0.0005278975326104473,9.94,4.826634438198111
48,0.6081632653061224,0.0005278975326104473,9.94,4.826634438198111
48,0.6093877551020408,0.0005278975326104473,9.94,4.826634438198111
48,0.610204081632653,0.0005278975326104473,9.94,4.826634438198111
49,0.5984,0.0005278975326104473,9.94,4.826634438198111
49,0.5988,0.0005278975326104473,9.94,4.826634438198111
50,0.5874509803921568,0.0005278975326104473,9.94,4.826634438198111
50,0.587843137254902,0.0005278975326104473,9.94,4.826634438198111
50,0.5882352941176471,0.0005278975326104473,9.94,4.826634438198111
50,0.5894117647058823,0.0005278975326104473,9.94,4.826634438198111
50,0.5929411764705882,0.0005278975326104473,9.94,4.826634438198111
50,0.5968627450980392,0.0005278975326104473,9.94,4.826634438198111
50,0.5992156862745098,0.0005278975326104473,9.94,4.826634438198111
50,0.6007843137254902,0.0005278975326104473,9.94,4.826634438198111
50,0.6011764705882353,0.0005278975326104473,9.94,4.826634438198111
50,0.6015686274509804,0.0005278975326104473,9.94,4.826634438198111
50,0.6019607843137255,0.0005278975326104473,9.94,4.826634438198111
51,0.5907692307692308,0.0005278975326104473,9.94,4.826634438198111
51,0.5911538461538461,0.0005278975326104473,9.94,4.826634438198111
51,0.5923076923076923,0.0005278975326104473,9.94,4.826634438198111
51,0.5938461538461538,0.0005278975326104473,9.94,4.826634438198111
51,0.5965384615384616,0.0005278975326104473,9.94,4.826634438198111
51,0.5988461538461538,0.0005278975326104473,9.94,4.826634438198111
51,0.6023076923076923,0.0005278975326104473,9.94,4.826634438198111
51,0.6038461538461538,0.0005278975326104473,9.94,4.826634438198111
51,0.6042307692307692,0.0005278975326104473,9.94,4.826634438198111
51,0.6046153846153847,0.0005278975326104473,9.94,4.826634438198111
52,0.5935849056603774,0.0005278975326104473,9.94,4.826634438198111
52,0.5943396226415094,0.0005278975326104473,9.94,4.826634438198111
52,0.5954716981132075,0.0005278975326104473,9.94,4.826634438198111
52,0.5962264150943396,0.0005278975326104473,9.94,4.826634438198111
52,0.5984905660377359,0.0005278975326104473,9.94,4.826634438198111
52,0.6015094339622642,0.0005278975326104473,9.94,4.826634438198111
52,0.6045283018867924,0.0005278975326104473,9.94,4.826634438198111
52,0.6067924528301887,0.0005278975326104473,9.94,4.826634438198111
52,0.6071698113207548,0.0005278975326104473,9.94,4.826634438198111
52,0.6075471698113207,0.0005278975326104473,9.94,4.826634438198111
53,0.5966666666666667,0.0005278975326104473,9.94,4.826634438198111
53,0.5974074074074074,0.0005278975326104473,9.94,4.826634438198111
53,0.5985185185185186,0.0005278975326104473,9.94,4.826634438198111
53,0.5996296296296296,0.0005278975326104473,9.94,4.826634438198111
53,0.6007407407407407,0.0005278975326104473,9.94,4.826634438198111
53,0.6025925925925926,0.0005278975326104473,9.94,4.826634438198111
53,0.6040740740740741,0.0005278975326104473,9.94,4.826634438198111
53,0.605925925925926,0.0005278975326104473,9.94,4.826634438198111
53,0.6074074074074074,0.0005278975326104473,9.94,4.826634438198111
53,0.6088888888888889,0.0005278975326104473,9.94,4.826634438198111
54,0.5981818181818181,0.0005278975326104473,9.94,4.826634438198111
54,0.5992727272727273,0.0005278975326104473,9.94,4.826634438198111
54,0.6003636363636363,0.0005278975326104473,9.94,4.826634438198111
54,0.6025454545454545,0.0005278975326104473,9.94,4.826634438198111
54,0.6058181818181818,0.0005278975326104473,9.94,4.826634438198111
54,0.6072727272727273,0.0005278975326104473,9.94,4.826634438198111
54,0.608,0.0005278975326104473,9.94,4.826634438198111
54,0.6083636363636363,0.0005278975326104473,9.94,4.826634438198111
55,0.5978571428571429,0.0005278975326104473,9.94,4.826634438198111
55,0.5982142857142857,0.0005278975326104473,9.94,4.826634438198111
55,0.6,0.0005278975326104473,9.94,4.826634438198111
55,0.6028571428571429,0.0005278975326104473,9.94,4.826634438198111
55,0.6075,0.0005278975326104473,9.94,4.826634438198111
55,0.6096428571428572,0.0005278975326104473,9.94,4.826634438198111
55,0.6107142857142858,0.0005278975326104473,9.94,4.826634438198111
55,0.6117857142857143,0.0005278975326104473,9.94,4.826634438198111
56,0.6014035087719298,0.0005278975326104473,9.94,4.826634438198111
56,0.6024561403508772,0.0005278975326104473,9.94,4.826634438198111
56,0.6035087719298246,0.0005278975326104473,9.94,4.826634438198111
56,0.6049122807017544,0.0005278975326104473,9.94,4.826634438198111
56,0.6063157894736843,0.0005278975326104473,9.94,4.826634438198111
56,0.6080701754385965,0.0005278975326104473,9.94,4.826634438198111
56,0.6101754385964913,0.0005278975326104473,9.94,4.826634438198111
56,0.611578947368421,0.0005278975326104473,9.94,4.826634438198111
56,0.612280701754386,0.0005278975326104473,9.94,4.826634438198111
56,0.6129824561403509,0.0005278975326104473,9.94,4.826634438198111
56,0.6133333333333333,0.0005278975326104473,9.94,4.826634438198111
57,0.603103448275862,0.0005278975326104473,9.94,4.826634438198111
57,0.603448275862069,0.0005278975326104473,9.94,4.826634438198111
57,0.6037931034482759,0.0005278975326104473,9.94,4.826634438198111
57,0.6041379310344828,0.0005278975326104473,9.94,4.826634438198111
57,0.6048275862068966,0.0005278975326104473,9.94,4.826634438198111
